epoch,accuracy,auc,fn,fp,loss,precision,recall,tn,tp
0,0.9591266512870789,0.978746771812439,550.0,123174.0,0.16147089004516602,0.052682582288980484,0.9256756901741028,2896437.0,6850.0
0,0.959114134311676,0.981265664100647,513.0,123249.0,0.15438097715377808,0.053321659564971924,0.931187093257904,2896307.0,6942.0
0,0.9552693963050842,0.9791901111602783,512.0,134888.0,0.17357586324214935,0.04871116578578949,0.9309880137443542,2884704.0,6907.0
0,0.9616628885269165,0.9818707704544067,554.0,128387.0,0.1501828283071518,0.056331817060709,0.9325870275497437,3226740.0,7664.0
0,0.957973062992096,0.9808835387229919,499.0,126717.0,0.15935103595256805,0.051405858248472214,0.9322563409805298,2892927.0,6867.0
0,0.9564345479011536,0.9811304211616516,482.0,131391.0,0.1615062654018402,0.04995661601424217,0.9347855448722839,2888228.0,6909.0
0,0.9569416642189026,0.982457160949707,507.0,129831.0,0.1556979864835739,0.05056126415729523,0.9316803812980652,2889758.0,6914.0
0,0.95839524269104,0.9804767370223999,506.0,125432.0,0.16066506505012512,0.05192665383219719,0.9313991069793701,2894202.0,6870.0
0,0.9583860039710999,0.9826812744140625,485.0,125481.0,0.15319542586803436,0.05189310014247894,0.9340405464172363,2894176.0,6868.0
0,0.9564653038978577,0.9804288148880005,517.0,131263.0,0.16307157278060913,0.049631472676992416,0.9298697710037231,2888376.0,6855.0
0,0.9556427001953125,0.9809256792068481,494.0,133776.0,0.16381563246250153,0.049150265753269196,0.9333243370056152,2885826.0,6915.0
0,0.9612479209899902,0.9826696515083313,501.0,116802.0,0.15120230615139008,0.05577157810330391,0.9322972893714905,2902809.0,6899.0
0,0.957279622554779,0.9810855388641357,508.0,128807.0,0.16284014284610748,0.05117344483733177,0.9318578243255615,2890749.0,6947.0
0,0.9557656049728394,0.9821540117263794,489.0,133409.0,0.15763941407203674,0.049380429089069366,0.9340881705284119,2886183.0,6930.0
0,0.9582629799842834,0.9828099608421326,506.0,139870.0,0.1533590406179428,0.052255693823099136,0.9384278655052185,3215257.0,7712.0
0,0.9099612832069397,0.9580420851707458,229.0,67908.0,0.2569677233695984,0.023721210658550262,0.8781266808509827,686965.0,1650.0
0,0.9366186261177063,0.9744860529899597,348.0,95580.0,0.1941978633403778,0.03441866114735603,0.9073235392570496,1414169.0,3407.0
0,0.9376473426818848,0.9738848209381104,344.0,94027.0,0.196759432554245,0.03504648804664612,0.9084863066673279,1415718.0,3415.0
0,0.9407058358192444,0.9724363684654236,384.0,89358.0,0.1990523636341095,0.0366545207798481,0.8985201120376587,1420363.0,3400.0
0,0.9392113089561462,0.974261462688446,353.0,91651.0,0.19453164935112,0.03579055890440941,0.9059920310974121,1418099.0,3402.0
0,0.9356877207756042,0.974120557308197,356.0,96981.0,0.19853802025318146,0.03410188853740692,0.9058201313018799,1412744.0,3424.0
0,0.9389489889144897,0.975127637386322,326.0,92075.0,0.19143125414848328,0.03624735772609711,0.9139614701271057,1417641.0,3463.0
0,0.9395317435264587,0.9744797945022583,322.0,91197.0,0.1952861100435257,0.03623739629983902,0.9141561985015869,1418557.0,3429.0
0,0.9448056221008301,0.9744896292686462,321.0,83216.0,0.19022661447525024,0.03983015567064285,0.9149218201637268,1426516.0,3452.0
0,0.9403536915779114,0.9757304787635803,332.0,89943.0,0.1895725131034851,0.036734387278556824,0.9117490649223328,1419800.0,3430.0
0,0.9415509104728699,0.9721205830574036,370.0,88093.0,0.20112931728363037,0.036834970116615295,0.9010430574417114,1421673.0,3369.0
0,0.9427064061164856,0.9731841683387756,380.0,95969.0,0.19462136924266815,0.038116905838251114,0.909156084060669,1581520.0,3803.0
0,0.9175026416778564,0.964080274105072,263.0,74653.0,0.2379269003868103,0.02560856193304062,0.881797730922699,831224.0,1962.0
0,0.9210143685340881,0.9604911208152771,260.0,71467.0,0.24302077293395996,0.026626896113157272,0.8826184868812561,834420.0,1955.0
0,0.9170071482658386,0.9642864465713501,251.0,75115.0,0.23563994467258453,0.025492994114756584,0.8867328763008118,830771.0,1965.0
0,0.9166845679283142,0.9632086157798767,247.0,75412.0,0.23821592330932617,0.025747690349817276,0.8897321224212646,830451.0,1993.0
0,0.9162341952323914,0.9634234309196472,247.0,75821.0,0.23815368115901947,0.025524696335196495,0.8893864750862122,830049.0,1986.0
0,0.9176029562950134,0.9632529616355896,262.0,74563.0,0.23785509169101715,0.025778718292713165,0.8827740550041199,831305.0,1973.0
0
0
0,0.99737054,0.607528,206.0,28.0,0.016141749847239106,0.0,0.0,88758.0,0.0
0,0.9992884,0.96810263,3646.0,1739.0,0.002991425388668652,0.8968687,0.8057435,7547018.0,15123.0
1,0.9995709,0.98452806,2189.0,1058.0,0.0016774226760767198,0.94001585,0.88337153,7547699.0,16580.0
2,0.9996535,0.9883482,1760.0,862.0,0.001324942143095873,0.9517654,0.90622836,7547895.0,17009.0
3,0.9996707,0.98979807,1718.0,774.0,0.0012222304788783727,0.95657784,0.9084661,7547983.0,17051.0
0,0.999241,0.9650894,3749.0,1995.0,0.0032375133745494653,0.88261944,0.80005336,7546781.0,15001.0
1,0.99959284,0.98503375,2145.0,936.0,0.0016091807819314085,0.9466393,0.8856,7547840.0,16605.0
2,0.9996847,0.98948884,1631.0,755.0,0.0012271669595571148,0.95775986,0.91301334,7548021.0,17119.0
3,0.99969697,0.9908542,1553.0,740.0,0.001123340803496093,0.95874447,0.9171733,7548036.0,17197.0
0,0.999302,0.96613926,3642.0,1640.0,0.0030271626615601733,0.9022763,0.8061116,7547102.0,15142.0
1,0.9995417,0.983726,2304.0,1164.0,0.0017899140060506852,0.93402857,0.8773424,7547578.0,16480.0
2,0.9996247,0.9870933,1912.0,928.0,0.0014364935829952368,0.9478652,0.89821124,7547814.0,16872.0
3,0.9996519,0.98964113,1801.0,833.0,0.001291470335064459,0.95324427,0.9041205,7547909.0,16983.0
0,0.9992661,0.964016,3719.0,1835.0,0.003174916245113888,0.8920525,0.80305034,7546809.0,15164.0
1,0.9995534,0.98379445,2333.0,1047.0,0.001729643942843513,0.9405012,0.8764497,7547597.0,16550.0
2,0.9996469,0.9890759,1803.0,869.0,0.0013133812484744062,0.95158505,0.9045173,7547775.0,17080.0
3,0.999676,0.9902009,1645.0,807.0,0.0012000760565442994,0.95527846,0.9128846,7547837.0,17238.0
0,0.99930507,0.96625453,3621.0,1638.0,0.0030071546069059146,0.90247095,0.80716795,7547111.0,15157.0
1,0.99953896,0.98363435,2336.0,1153.0,0.0017787101789160074,0.93447,0.8755991,7547596.0,16442.0
2,0.9996423,0.98778766,1832.0,875.0,0.0013771733056220678,0.9509006,0.902439,7547874.0,16946.0
3,0.99966437,0.9892411,1712.0,828.0,0.0012663666329489245,0.9537275,0.9088295,7547921.0,17066.0
0,0.99932384,0.96855116,3512.0,1605.0,0.0028766418228577985,0.90462327,0.8125434,7547187.0,15223.0
1,0.99959165,0.98677295,2035.0,1055.0,0.0015542793933577166,0.9405801,0.8913798,7547737.0,16700.0
2,0.9996671,0.990331,1703.0,816.0,0.0012446044429710711,0.9542806,0.9091006,7547976.0,17032.0
3,0.99969053,0.9915147,1619.0,723.0,0.0011518386345454013,0.9594708,0.9135842,7548069.0,17116.0
0,0.99929196,0.9673098,3616.0,1742.0,0.0030094988361911634,0.8966663,0.80696136,7547053.0,15116.0
1,0.99961346,0.9853129,1987.0,938.0,0.0015511956369152744,0.9469547,0.89392483,7547857.0,16745.0
2,0.9996632,0.9879813,1732.0,817.0,0.0013008685869464326,0.9541449,0.9075379,7547978.0,17000.0
3,0.99969447,0.9907114,1598.0,714.0,0.0011911933731381795,0.9599955,0.91469145,7548081.0,17134.0
0,0.9993011,0.9684026,3590.0,1699.0,0.0029536596769401528,0.8991212,0.80835956,7547095.0,15143.0
1,0.99959403,0.9873366,2048.0,1024.0,0.0015056256524997446,0.9421763,0.89067423,7547770.0,16685.0
2,0.9996637,0.99005795,1711.0,834.0,0.0012428809711336826,0.953293,0.90866387,7547960.0,17022.0
3,0.9996925,0.9910859,1589.0,738.0,0.0011499636526328646,0.95872945,0.91517645,7548056.0,17144.0
0,0.999279,0.9652374,3640.0,1816.0,0.0031205100560415806,0.8930884,0.8064859,7546901.0,15170.0
1,0.99962693,0.98518,1988.0,835.0,0.0015483602396396013,0.95271,0.89431155,7547882.0,16822.0
2,0.99967706,0.98810834,1707.0,737.0,0.0013167934358630736,0.9586883,0.9092504,7547980.0,17103.0
3,0.9996826,0.9892319,1695.0,707.0,0.0012438646565372852,0.96032995,0.9098884,7548010.0,17115.0
0,0.99922603,0.96535397,3801.0,2056.0,0.0032491855596947193,0.87863046,0.7965748,7546786.0,14884.0
1,0.99959064,0.9857507,2104.0,994.0,0.0015776720768980118,0.9434424,0.88739634,7547848.0,16581.0
2,0.9996737,0.9899321,1690.0,779.0,0.001226872058954793,0.95617193,0.9095531,7548063.0,16995.0
3,0.99969465,0.99092954,1582.0,729.0,0.0011388984736355257,0.9591184,0.91533315,7548113.0,17103.0
0,0.99927276,0.9669938,4085.0,2030.0,0.0030419275141450566,0.8919983,0.80408615,8385482.0,16766.0
1,0.9995936,0.985394,2343.0,1074.0,0.0016071954929279446,0.9451537,0.8876313,8386438.0,18508.0
2,0.9996694,0.98845035,1902.0,878.0,0.0012820848808010993,0.95571697,0.90878135,8386634.0,18949.0
3,0.9996859,0.9900893,1802.0,839.0,0.0011884127723504193,0.95781374,0.91357726,8386673.0,19049.0
